lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
132.408,31.2235,-10.0,132.346,31.0978,-10.0,132.521,31.1453,-7.043649,0,9.280687729096002,0.21113330365297855,17.135092735970012,67.18743434115233,0.5416187628569975,0.0031424522416040428
133.836,32.1868,-10.0,133.696,32.1205,-10.0,133.776,32.0479,-7.0330262,0,-5.662743992902808,34.785153916352705,-21.509921049570472,60.20166172438444,0.26326196083438835,0.5778105274835482
133.086,31.3875,-2.5477505,132.941,31.4353,-4.6884757,132.935,31.3066,-3.4288866,0,-2.6112031092560066,7.26149059922388,-3.3675350291417234,66.69728188952055,0.7754048841836453,0.10887236171411059
132.935,31.3066,-3.4288866,133.036,31.2431,-1.6106382,133.086,31.3875,-2.5477505,0,-2.5756777074427344,5.838858608388405,-2.9262067881038485,66.93531438942334,0.8802104205054307,0.08723136152642051
133.163,31.284,-0.91063035,133.086,31.3875,-2.5477505,133.036,31.2431,-1.6106382,0,-3.4420069578771617,7.003800821368504,-3.7117840167029668,66.71921929241913,0.9273187616488964,0.10497426222378325
132.962,31.0856,0.0,133.094,31.1611,0.0,133.036,31.2431,-1.6106382,0,-1.5467530516720824,3.5807761859593503,-1.9477797046803262,67.43708014127068,0.7941108781220918,0.05309803120861928
132.87,31.1848,-2.6591089,132.962,31.0856,0.0,133.036,31.2431,-1.6106382,0,-0.44724401868145947,2.4970904516929266,-0.701731632407942,67.6364587610517,0.6373433917276516,0.03691929615231231
132.542,31.4692,-10.0,132.719,31.497,-7.7317186,132.592,31.5976,-10.0,0,2.1203889845373496,9.977272311436536,4.532680577145745,66.27354581186705,0.46780022294722806,0.15054683115581827
132.719,31.497,-7.7317186,132.664,31.3702,-7.5482615,132.811,31.3955,-5.7539373,0,1.377208806298035,6.261018406395705,2.2592835178009842,66.88220751093364,0.6095776804668172,0.093612615961759
132.719,31.497,-7.7317186,132.542,31.4692,-10.0,132.664,31.3702,-7.5482615,0,2.8092356235533957,6.624246644910103,5.1578821352597,66.7479794602097,0.544649053600747,0.09924265421186267
132.195,30.5715,-10.0,132.305,30.6535,-7.7626243,132.206,30.7076,-10.0,0,3.242344468468003,1.2914150253734569,36.204567651979474,62.1075071342824,0.08955622670695611,0.020793219450609947
132.346,31.0978,-10.0,132.294,30.969,-10.0,132.48,31.02,-6.7180443,0,9.22371282063985,0.3284271270671164,21.80621962683577,66.47606192838529,0.4229854132666219,0.004940532238822017
136.382,32.8023,0.0,136.535,32.8407,0.0,136.467,32.9296,-2.3557651,0,-19.998525109332633,25.488323291521894,-27.004583984637282,46.68009740542135,0.7405603848853829,0.5460212104990535
136.683,32.8966,0.0,136.826,32.9607,0.0,136.746,33.0426,-2.2961115,0,-13.526631822455307,28.043092975511545,-23.941181237317966,47.16751208124483,0.5649943370952335,0.5945425513902034
132.195,30.5715,-10.0,132.297,30.5282,-7.6542833,132.305,30.6535,-7.7626243,0,2.220477474446798,1.332209966558552,36.76766900850318,61.94100446654053,0.06039211987937754,0.021507723002428692
132.297,30.5282,-7.6542833,132.41,30.5381,-5.1652348,132.305,30.6535,-7.7626243,0,1.9581764998510462,1.4523695166333663,35.87838257746554,62.34362731619807,0.05457817100932905,0.02329619849142164
132.468,30.6666,-4.3067777,132.305,30.6535,-7.7626243,132.41,30.5381,-5.1652348,0,2.58440212733764,1.5030380377136305,33.989031536673615,63.05449561541003,0.0760363567449432,0.02383712728242488
137.637,33.3413,0.0,137.752,33.3999,0.0,137.615,33.4789,-2.2460146,0,-4.471447274667639e-07,33.67381352950472,-20.488933317668167,44.476008615942845,2.1823719201681368e-08,0.7571231002377768
132.297,30.5282,-7.6542833,132.33,30.4195,-6.6666667,132.41,30.5381,-5.1652348,0,0.8891592633678662,1.469820395319358,37.08778633723911,61.894041163829385,0.023974449574389375,0.023747365136957882
132.33,30.4195,-6.6666667,132.297,30.5282,-7.6542833,132.178,30.436,-10.0,0,0.6306288842711527,1.2982344053746697,38.44932196143056,61.305090703494365,0.016401560602388558,0.02117661666391876
132.297,30.5282,-7.6542833,132.195,30.5715,-10.0,132.178,30.436,-10.0,0,1.22158734469475,1.2111783196537562,38.41959236674834,61.25904739349229,0.031795947573666036,0.019771419425996868
132.788,31.2775,-4.9254022,132.935,31.3066,-3.4288866,132.811,31.3955,-5.7539373,0,0.23541683954657788,3.975977218370158,0.30601205908137585,67.29398948279763,0.7693057595615046,0.059083690072893325
132.935,31.3066,-3.4288866,132.788,31.2775,-4.9254022,132.87,31.1848,-2.6591089,0,0.537503132494745,2.5561745389855073,0.5967989408755572,67.5708047104617,0.9006435763880212,0.03782957077303751
132.664,31.3702,-7.5482615,132.788,31.2775,-4.9254022,132.811,31.3955,-5.7539373,0,1.8281466640113173,3.866004684358627,2.660528606116137,67.29330271515676,0.6871366313478816,0.05745006602994194
133.789,31.9263,-3.7056374,133.776,32.0479,-7.0330262,133.647,31.945,-5.9791631,0,-5.2316548889026,34.75195567477384,-22.615270178464282,60.63174898586017,0.23133284933666276,0.5731643281950894
134.458,32.5694,-7.3571455,134.476,32.6962,-8.1886388,134.339,32.699,-10.0,0,-6.32299121949842e-08,58.263703968125085,-2.4285150354963103,58.26370399058368,2.6036450781974276e-08,0.9999999996145355
134.748,32.5453,-3.6769105,134.883,32.4746,-1.4920618,134.847,32.5963,-2.7409163,0,-8.89032765816967,39.76318460183888,-11.58251558939027,54.00151756662272,0.7675644888674549,0.736334577130768
136.617,32.9642,-1.8515813,136.467,32.9296,-2.3557651,136.535,32.8407,0.0,0,-18.397277835969504,26.6994639135798,-26.012388281642036,46.88292118850512,0.7072506236942951,0.5694923276266762
136.683,32.8966,0.0,136.617,32.9642,-1.8515813,136.535,32.8407,0.0,0,-16.787947849219446,27.057503971924813,-25.584664209935152,46.921450167694424,0.6561722956950232,0.5766553223573212
137.106,33.0662,0.0,136.991,33.1493,-1.9826412,136.973,33.0169,0.0,0,-7.041696908954326,29.209932530604874,-21.366528667591773,47.23770522631833,0.3295667264675988,0.6183605319237789
132.664,31.3702,-7.5482615,132.603,31.2565,-7.2004582,132.788,31.2775,-4.9254022,0,3.8277921990531043,2.2669149362787593,5.612133756236551,67.53264552324539,0.6820564807101086,0.033567690392026256
132.603,31.2565,-7.2004582,132.688,31.1515,-4.4547241,132.788,31.2775,-4.9254022,0,4.385784530536813,0.9950764973525299,6.208888800951246,67.80137944171855,0.7063718921596533,0.014676345902488439
132.831,31.0104,0.0,132.71,31.0298,-2.3233299,132.776,30.9131,0.0,0,3.5320708794694258,0.5496122142722459,8.566205129373627,67.9172517861412,0.41232620817798415,0.008092380062769217
132.636,30.9176,-2.7724891,132.72,30.7854,0.0,132.776,30.9131,0.0,0,3.854762270060004,0.8655705073668027,15.56126277818996,67.23108785956246,0.24771526096601132,0.01287455751385243
132.72,30.7854,0.0,132.636,30.9176,-2.7724891,132.541,30.7726,-3.5179775,0,4.334567934636252,0.9643665455023871,20.617831103283088,66.50482928316252,0.21023394327573258,0.014500699511554754
132.876,31.6201,-7.1720434,132.836,31.7612,-10.0,132.756,31.6229,-8.4927546,0,-2.81112518639352,20.987674741932867,-8.090387166125058,64.86053866712346,0.34746485287674134,0.3235815670549019
132.836,31.7612,-10.0,132.695,31.7015,-10.0,132.756,31.6229,-8.4927546,0,-2.4052215913890684,22.464130463750095,-7.081503417021282,64.81081077951147,0.3396484404156067,0.34661085386161594
133.208,31.238,0.0,133.219,31.2488,0.0,133.163,31.284,-0.91063035,0,-4.001346492160172,8.143095528940615,-4.001346527864292,66.54033794656434,0.9999999910769739,0.1223783314037266
133.262,31.3855,0.0,133.163,31.284,-0.91063035,133.219,31.2488,0.0,0,-4.369449419453332,9.622637071660648,-4.723292087913428,66.26673404045287,0.9250855839795394,0.145210673364202
133.094,31.1611,0.0,133.208,31.238,0.0,133.163,31.284,-0.91063035,0,-3.493489950641571,6.713025586988446,-3.5111263729205247,66.80378795553423,0.9949769901718793,0.10048869671068283
133.163,31.284,-0.91063035,133.036,31.2431,-1.6106382,133.094,31.1611,0.0,0,-2.939278879107844,5.558197454053308,-3.0806846070633562,67.00650024505649,0.9540992519548094,0.08295012325260746
136.826,32.9607,0.0,136.973,33.0169,0.0,136.873,33.0946,-2.3962722,0,-10.157557120344293,28.64073223993455,-22.453379348832325,47.29002960393192,0.452384336564132,0.6056399727344054
136.873,33.0946,-2.3962722,136.746,33.0426,-2.2961115,136.826,32.9607,0.0,0,-11.928271951028563,28.28953294732738,-22.89057402278471,47.30677239628565,0.5210997303586821,0.5980017556545153
132.984,31.5299,-4.9496297,132.984,31.6535,-6.8058928,132.876,31.6201,-7.1720434,0,-3.5375643794959366,17.531600407123282,-8.78320057091885,65.13122599582127,0.40276484078125246,0.26917350532059825
134.709,32.2522,0.0,134.848,32.3208,0.0,134.728,32.3912,-2.1533578,0,-8.48486754203823,47.53923107740808,-8.484867568983896,56.95663849502124,0.999999996824268,0.8346565445845903
133.66,31.8223,-2.7734885,133.789,31.9263,-3.7056374,133.647,31.945,-5.9791631,0,-5.003534458962513,33.53786431483239,-22.989929256674497,60.899247369776575,0.21764027209913547,0.5507106534698614
134.627,33.022,-10.0,134.512,32.9285,-10.0,134.66,32.9281,-8.3832364,0,-8.87560180323817,46.91573370463469,-16.414053547159643,50.84435880429285,0.5407318660035713,0.9227323307433181
134.512,32.9285,-10.0,134.572,32.7916,-7.9957555,134.66,32.9281,-8.3832364,0,-5.61308028130093,49.53282986594223,-12.062280851535617,52.99758276221786,0.46534153452299565,0.9346243221729414
133.789,31.9263,-3.7056374,133.949,31.9922,-3.3149433,133.776,32.0479,-7.0330262,0,-5.786047279141213,38.03116560118665,-21.585083720648147,60.68122615479184,0.2680576714004736,0.6267369334985566
133.9,31.8407,0.0,134.037,31.9116,0.0,133.949,31.9922,-3.3149433,0,-6.468218491531241,41.3098210991593,-20.736999703924937,60.960170890808335,0.3119167952877478,0.6776526459079867
134.339,32.699,-10.0,134.281,32.572,-10.0,134.458,32.5694,-7.3571455,0,-1.1300430369232117e-08,58.52109871138626,-2.426849627669858,58.93428290288955,4.6564196810505464e-09,0.992989068990894
136.746,33.0426,-2.2961115,136.617,32.9642,-1.8515813,136.683,32.8966,0.0,0,-15.158244727805126,27.765920607585045,-24.467847878190586,47.12394613584316,0.6195168779562515,0.5892104308825249
137.112,33.7263,-10.0,136.977,33.6496,-10.0,137.142,33.6013,-7.9712047,0,-10.727093144012928,21.26722514035105,-17.277660161409695,46.71380814788545,0.6208649229003991,0.45526635450108843
136.878,33.2332,-4.4903772,136.991,33.1493,-1.9826412,137.039,33.2743,-3.9489243,0,-8.411026331715288,27.566918206569365,-20.480001052660224,47.41501123452577,0.410694623993818,0.5813964288696869
133.086,31.3875,-2.5477505,132.984,31.5299,-4.9496297,132.941,31.4353,-4.6884757,0,-3.2993879828527692,10.37980580534987,-5.16314621153906,66.18261551045907,0.6390266414456756,0.1568358355935557
132.666,30.6572,0.0,132.541,30.7726,-3.5179775,132.468,30.6666,-4.3067777,0,3.161251963831062,1.4538748379210267,28.227158686117797,64.81087553645457,0.11199327565993299,0.022432575179504505
132.541,30.7726,-3.5179775,132.666,30.6572,0.0,132.72,30.7854,0.0,0,3.103820099312122,1.3974327473353505,24.28236289073354,65.70309486419285,0.12782199628919058,0.021268902937126775
132.603,31.2565,-7.2004582,132.521,31.1453,-7.043649,132.688,31.1515,-4.4547241,0,6.499894998224639,0.3352918189483898,10.095192594995341,67.79168477806675,0.6438604253520573,0.004945913647758607
132.664,31.3702,-7.5482615,132.486,31.342,-10.0,132.603,31.2565,-7.2004582,0,5.622354506081643,2.3615388086076354,9.115269150142927,67.34558620809122,0.6168061977625185,0.03506597746897196
132.521,31.1453,-7.043649,132.61,31.0557,-4.4818304,132.688,31.1515,-4.4547241,0,6.700686050047198,1.9785286298201754e-08,11.238987519028848,67.83029257217845,0.5962001504763838,2.916880577678205e-10
132.61,31.0557,-4.4818304,132.521,31.1453,-7.043649,132.48,31.02,-6.7180443,0,7.801157365931693,4.920990193113539e-08,14.873761489893429,67.54567694040703,0.5244912237723122,7.285425827407342e-10
133.96,32.2734,-10.0,134.117,32.2049,-5.8910232,134.084,32.3596,-10.0,0,-5.287336839517723,47.57324022566506,-15.033714561863368,60.352067643118325,0.35169863161632214,0.7882619781476472
134.417,32.818,-10.0,134.339,32.699,-10.0,134.476,32.6962,-8.1886388,0,-0.05196153757082733,57.80960524267292,-2.597593713730932,57.80960667413869,0.020003720095316528,0.9999999752382718
134.572,32.7916,-7.9957555,134.417,32.818,-10.0,134.476,32.6962,-8.1886388,0,-1.172406456058095,55.7404569901641,-4.797031686335748,56.553785866375286,0.24440248318510632,0.9856184893062171
132.427,30.8871,-6.6552934,132.48,31.02,-6.7180443,132.294,30.969,-10.0,0,8.329442246114718,0.5196928006428054,23.08736859674215,66.2054844522342,0.36077919452847834,0.007849694099251736
135.735,33.0264,-10.0,135.885,32.9483,-6.9823595,135.884,33.0796,-10.0,0,-30.795048094443587,17.606973625157185,-31.197953181665465,45.530224117241524,0.9870855281795006,0.3867095751564667
137.732,33.52,-1.3620874,137.828,33.6957,-2.7309865,137.612,33.6346,-4.0220501,0,-3.8090899242394456,32.66591677651809,-23.975472654854194,41.49162292910316,0.1588744455249869,0.7872894447232017
137.828,33.6957,-2.7309865,137.732,33.52,-1.3620874,137.899,33.5512,0.0,0,-2.9156334538471267,34.077669352300404,-24.776581021417183,40.952417405984576,0.11767698906184099,0.8321283946309961
134.264,32.199,-3.7167563,134.208,32.3226,-7.4391988,134.117,32.2049,-5.8910232,0,-5.417038910473328,54.06497848735965,-13.74847170917933,60.39241482587132,0.39401025983539517,0.8952279627043316
134.208,32.3226,-7.4391988,134.084,32.3596,-10.0,134.117,32.2049,-5.8910232,0,-4.852768501152047,51.74939461272612,-13.333191304006158,60.336062908341965,0.36396151457708104,0.8576859695227369
136.873,33.0946,-2.3962722,136.878,33.2332,-4.4903772,136.738,33.1893,-4.9184762,0,-11.766378279668707,27.438059997954362,-21.442759580785467,47.542896830865374,0.5487343284962436,0.5771221744347154
136.991,33.1493,-1.9826412,136.873,33.0946,-2.3962722,136.973,33.0169,0.0,0,-8.729460276087464,28.691247221036583,-21.643738324054226,47.33187391684831,0.4033249776627448,0.6061718002427031
136.878,33.2332,-4.4903772,136.873,33.0946,-2.3962722,136.991,33.1493,-1.9826412,0,-9.553837254360111,27.93666363914479,-21.184278741934886,47.44314334219868,0.45098713865806617,0.5888451243131756
133.262,31.3855,0.0,133.12,31.5311,-3.4678016,133.086,31.3875,-2.5477505,0,-4.4861068969425,12.28480240931024,-6.770749591782331,65.79864531944642,0.6625716748389713,0.18670296857433227
132.984,31.6535,-6.8058928,132.984,31.5299,-4.9496297,133.12,31.5311,-3.4678016,0,-4.025340918691125,16.591273273926216,-9.198022985306656,65.18078178964146,0.43763110019635626,0.2545424098696973
132.984,31.5299,-4.9496297,133.086,31.3875,-2.5477505,133.12,31.5311,-3.4678016,0,-4.001887178090639,12.661082475554519,-6.8924293593521755,65.7829523463118,0.5806207027222662,0.19246753184473603
132.688,31.1515,-4.4547241,132.61,31.0557,-4.4818304,132.71,31.0298,-2.3233299,0,5.565189523691744,2.84020954310904e-07,9.747941646026508,67.93553992583765,0.5709091955797917,4.180741841765851e-09
138.462,34.6355,-10.0,138.391,34.5129,-10.0,138.576,34.5441,0.0,0,-3.939571313581084,35.178330680461116,-10.295450525410041,35.567717814562876,0.38265166773011916,0.9890522316857133
133.789,31.9263,-3.7056374,133.9,31.8407,0.0,133.949,31.9922,-3.3149433,0,-6.021606375758796,38.85432019980748,-21.56581057662695,60.88427809417911,0.2792200346174337,0.6381667224452511
136.878,33.2332,-4.4903772,136.754,33.3139,-7.3437822,136.738,33.1893,-4.9184762,0,-13.16865911350867,26.48779929890848,-20.809110161337973,47.712886559060266,0.6328314383175893,0.5551497972381357
136.587,33.2448,-7.3703064,136.738,33.1893,-4.9184762,136.754,33.3139,-7.3437822,0,-15.488973354941,26.64547896138631,-21.262219091627543,47.78007883532584,0.7284739795123322,0.5576692130044411
138.126,33.7315,0.0,137.994,33.7873,-2.3738344,138.019,33.6431,0.0,0,-5.388319980956037,35.301483034647035,-28.2779878464564,36.971308984696115,0.1905482105096549,0.9548345461411635
134.208,32.3226,-7.4391988,134.264,32.199,-3.7167563,134.41,32.3537,-5.4086896,0,-4.688055607555601,57.01804150487412,-11.302313310232915,60.06861071713504,0.41478726335706145,0.9492152527611111
134.208,32.3226,-7.4391988,134.41,32.3537,-5.4086896,134.199,32.4545,-10.0,0,-3.3248081431944674,56.88650431989967,-9.058933430854808,59.95378986529561,0.3670198228712159,0.9488391717639948
134.199,32.4545,-10.0,134.084,32.3596,-10.0,134.208,32.3226,-7.4391988,0,-3.687161478228818,52.869964939599555,-10.764664157434144,60.12671702672878,0.34252452508538705,0.8793090252390913
134.847,32.5963,-2.7409163,134.767,32.6697,-4.4228778,134.748,32.5453,-3.6769105,0,-7.7494723748514405,40.91794301300726,-11.801930720964727,53.713654794725564,0.6566275093519592,0.7617791634060472
134.476,32.6962,-8.1886388,134.629,32.6546,-6.0674101,134.572,32.7916,-7.9957555,0,-1.9414245542932058,53.64567705931276,-5.938790659656175,56.11339744224718,0.32690570615358316,0.9560226167828416
134.748,32.5453,-3.6769105,134.767,32.6697,-4.4228778,134.629,32.6546,-6.0674101,0,-5.59505805348012,45.85850254773496,-9.576659871769106,54.7127993475076,0.5842389860763154,0.8381677248218521
134.458,32.5694,-7.3571455,134.629,32.6546,-6.0674101,134.476,32.6962,-8.1886388,0,-1.1554464649105345,56.153761736749814,-3.990887349167963,57.38768406008938,0.28952119261182024,0.9784984819731085
135.919,32.8188,-3.0658399,135.762,32.6553,0.0,135.92,32.6848,0.0,0,-28.693132486499536,12.172030360413526,-33.65014113642666,44.6707960943236,0.8526898110224831,0.2724829513830905
137.224,33.5079,-5.9128862,137.142,33.6013,-7.9712047,137.062,33.475,-6.7451185,0,-7.884797456276759,24.0344556430928,-18.429592626262682,46.66432496302142,0.42783351841650064,0.5150498943708843
137.899,33.5512,0.0,138.019,33.6431,0.0,137.828,33.6957,-2.7309865,0,-3.7720384267104334,34.68504972470669,-26.67033096705264,39.27831012029252,0.14143200665077027,0.8830586045703429
132.408,31.2235,-10.0,132.603,31.2565,-7.2004582,132.486,31.342,-10.0,0,7.666600055668215,1.2151960492217224,12.873281091616667,67.33371106711739,0.5955435914982743,0.018047364833499675
132.603,31.2565,-7.2004582,132.408,31.2235,-10.0,132.521,31.1453,-7.043649,0,7.97959527692354,0.47731621675789704,13.225198124349385,67.51362594960908,0.6033630046140498,0.007069924182625846
136.433,33.172,-7.2518423,136.468,33.3142,-10.0,136.317,33.264,-10.0,0,-20.49764026150382,29.26882476681119,-23.146287310396275,47.74238512712716,0.8855692486067602,0.6130574475672914
137.224,33.5079,-5.9128862,137.302,33.601,-6.626824,137.142,33.6013,-7.9712047,0,-7.105865980728597,24.566036346182443,-18.670366668401325,46.10743404621855,0.3805959522345603,0.5327999021059642
133.426,31.6852,-2.3588247,133.372,31.5611,0.0,133.495,31.6214,0.0,0,-4.874531308044276,23.827020259002612,-17.535476956911992,63.20628720044379,0.2779811076722879,0.3769723126346728
137.488,33.7704,-7.2298294,137.463,33.5829,-4.9474332,137.612,33.6346,-4.0220501,0,-5.995229834515349,28.73037442137682,-21.91619268272667,42.927709743983,0.27355252444191697,0.6692734038857928
137.202,33.1595,0.0,137.074,33.1897,-1.77536,137.106,33.0662,0.0,0,-4.81248282096126,29.62852330380644,-20.711000626526573,47.052643809299,0.23236360752157237,0.6296888103437657
137.074,33.1897,-1.77536,136.991,33.1493,-1.9826412,137.106,33.0662,0.0,0,-6.173226075581317,29.11684326070791,-20.884245018454376,47.20427541613859,0.2955924942523104,0.6168263998127848
137.039,33.2743,-3.9489243,136.931,33.3439,-6.1836091,136.878,33.2332,-4.4903772,0,-9.40218653002006,26.441873505345416,-19.938148254754925,47.50701434017031,0.47156769073465943,0.5565888295149517
136.931,33.3439,-6.1836091,136.754,33.3139,-7.3437822,136.878,33.2332,-4.4903772,0,-11.933384510826192,25.790102500195886,-19.982618941318457,47.71692740718679,0.5971882137106311,0.5404812065982179
133.96,32.2734,-10.0,133.982,32.136,-6.5575368,134.117,32.2049,-5.8910232,0,-5.887947682251719,46.05189542165728,-16.87909363765572,60.48778985948913,0.34883079676246614,0.76134200850509
134.037,31.9116,0.0,134.092,32.0476,-2.749328,133.949,31.9922,-3.3149433,0,-6.746384252439524,44.67218063270138,-19.489799765785577,60.89904579528105,0.34614949016986973,0.733544837186315
134.092,32.0476,-2.749328,134.037,31.9116,0.0,134.173,31.9849,0.0,0,-7.03454132300072,46.82530608831317,-18.758895735335557,60.92061699607324,0.3749976236474288,0.7686282312493878
132.427,30.8871,-6.6552934,132.541,30.7726,-3.5179775,132.636,30.9176,-2.7724891,0,5.83802594767059,0.7804911517334971,22.4260612862185,66.26876384602618,0.26032328517974024,0.011777662754460743
132.636,30.9176,-2.7724891,132.61,31.0557,-4.4818304,132.48,31.02,-6.7180443,0,6.8683134424372145,0.1284082613056592,15.702192062975504,67.4332428545644,0.4374111216377324,0.0019042278833097455
132.48,31.02,-6.7180443,132.427,30.8871,-6.6552934,132.636,30.9176,-2.7724891,0,7.121710350793213,0.4162627522333979,19.89269093995503,66.80855332183717,0.35800638396734236,0.006230680527209344
132.71,31.0298,-2.3233299,132.636,30.9176,-2.7724891,132.776,30.9131,0.0,0,4.509222242734641,0.4248436366838799,12.23559323459702,67.68246324104216,0.3685331929787017,0.006277012040339835
132.61,31.0557,-4.4818304,132.636,30.9176,-2.7724891,132.71,31.0298,-2.3233299,0,5.687146819816658,0.12329384621039363,12.68148390092841,67.71787052378106,0.448460674180275,0.0018206988089960019
134.848,32.3208,0.0,134.964,32.414,0.0,134.883,32.4746,-1.4920618,0,-10.942917419405871,38.36785086077222,-11.100608383160255,54.57191676728182,0.9857943854686737,0.7030695114556683
134.728,32.3912,-2.1533578,134.848,32.3208,0.0,134.883,32.4746,-1.4920618,0,-9.180917644578484,43.50477924336506,-9.24074935699514,55.74370916899044,0.9935252315472268,0.7804428498196573
